movie,sentiment,comment
Ölümsüz,positive,"m. night shayamalan tarzı bi film. iyi ile kötünün güzel bi anlatımı.Çok bilinmemesine yada 6. his kadar tutulmamasına karşın, iyi oyunculuk, güzel kamera hareketleri ve bi o kadar güzel james newton howard müziklerine sahip."
Ölümsüz,negative,Hoş ama boş bir film..Senaryo o kadar basitki çizgi romandan ziyade çizgi film tadında..Konu çok ağır işliyor ve tabiiki gereksiz sahneler (ör:S.Jacksonun kitapcıdaki tripleri vs..)Vasat.10/6
Ölümsüz,positive,"Filmin girişi o kadar olağanüstüydü ki, bu felsefe de devam etselerdi heralde muhteşem ötesi bir şey olurdu.... Ama maalesef filmin gerisi tamamen bu ilk 5-6 dakikalık hadiseden yedi... 5-6 dakikadan sonrası tam bir rutin..."
Ölümsüz,positive,gerçekten seneryosu garip bir film bruce ve samuelin birlikte oynadığı 2. film bencede izlenebilir öyle silahta yok ama konusu harki
Ölümsüz,positive,"Konu,sıradan.Ama,gayet güzel bir film.Gizemli ve ilginç bir atmosferi var.Ellerinden ateş çıkan,gözlerinden x ışınları saçan süper kahramanlı filmleri unutun.Bu çok daha gerçekçi ve başarılı bir kahraman filmi.Shyamalan,gerçekçilik tarzını korumaya devam ediyor,filmin sonuyla The Sixth Sense gibi şoke ediyor!"
Ölümsüz,negative,oyunculuk dışında hiç birşey iyi değil...
Ölümsüz,negative,"Sırf yorum yapmak için hesap açtım. Çünkü bu filmi dün izledim ve bir buçuk saatimi çöp ettim. Bu filme güzel diyenler gerçekten hayatı boyunca film izlememiş, TV nin ilk çıktığı dönemlerde izlediği her şeyden zevk alan kişiler sanırsam. Bu filmin konusunu sıradan bir insan bile yazabilir. Aşırı ağır işleyen bir film. Evet ağır işleyip insanları etkisinde bırakan filmler var ama bu film gerçekten beni hem baydı hemde filmin sonunda boş yere harcadığım bir buçuk saat yüzünden sinirlerimi gerdi. Size yemin edebilirim ben binlerce film izledim. İzlediğim en kötü filmdi. Sakın izlemeyin sakınnn.."
Ölümsüz,positive,6.his kadar olmasa da iyi bi gerilim.yine de shyamalan'ın sürpriz son yapmak için bayağı kastığını itiraf etmek gerek...
Ölümsüz,positive,"Filmi izlediğim zaman çok etkilenmiştim. Gerçekten etkilendim... Farklı, çok farklı bir film..."
Ölümsüz,positive,ALTICI HİS'TEN SONRA YÖNETMEN-SENARİST M. NİGT SHYMALAN BİR KEZ DAHA BRUCE WİLLİS'LE ÇALIŞMIŞ.BİR TREN KAZASINDAN SONRA SADECE ÖLÜMSÜZ OLDUĞUNU DEĞİL BİR TAKIM OLAĞAN ÜSTÜ GÜÇLERE DE SAHİP OLDUĞUNU KEŞFEDEN BİR ADAMIN TİPİK BİR KAHRAMANLIK ÖYKÜSÜ.BU SEFER SHYMALAN FANTASTİK-DRAM VE GERİLİMİ BİR ARADA HARMANLAMIŞ.FİLMDE WİLİLS'E SAMUEL L. JACKSON EŞLİK EDİYOR.FİLMİN SONUNDA SİZİ YİNE BÜYÜK BİR SÜPRİZ BEKLİYOR.SHYMALAN'IN BİR KLASİĞİ ÖLÜMSÜZ.AĞIR TEMPOSU SİZİ SIKMASI.BEN FİLME:*****(ÇOK İYİ)NOTUNU VERİYORUM.
Ölümsüz,positive,"Bruce ve Samuel iyi bir ikili oluşturdukalarını bu filmde de ziyadesi ile gösterdiler.
Film o kadar en teresanki ilk seyrettikten sonra 
2.seyrimde sanki bu filmi seyretmedim ve konusu hakkında hiç bir fikrim yok gibi syrettim.Taki filmin finalinde herşey açığa çıktıktan sonra olaylar bilinç altımda canlanarak herşey yerli yerine oturana dek.İzlediğim filmleri ve filmdeki kareleri kolay kolay unutmam.Ama buradaki olgu herneyse çok başarılı.
Yönetmen M.Night Shyamalan bu tarz filmlerin değişmez ismi olarak farklı bir konuyla karşımızda"
Ölümsüz,positive,filmi az önce izledim hala etkisindeyim çok güzel tam bir shymalan filmi.samuel L.jackson çok iyiydi.senaryosu sıkıcı gibi ilerliyo ama o harika sonda herşey çözülüyor finaldeki dialoglar müthiş.mutlaka izleyin shymalanın süpriz sonuyla klasikleşmiş harika filmini.9/10
Ölümsüz,negative,"sürükleyici ancak senaryo çok zayıf. tek bir konu üzerinde ilerliyor tüm film ve o konu da çok desteksiz bir konu maalesef. ölümsüz’ün başarısını da yönetmenin kolay seyredilebilen,hoş zaman geçirten filmler yapmanın formülünü çözmüş olmasına bağlıyorum."
Ölümsüz,negative,bencede tipik bir M. Night Shyamalan filmi. Siradisi yonetmen butun filmleri ters koseye yatiriyor. Izlenmeye deger hepsi
Piyanist,negative,Bu ne be.
Piyanist,negative,Kendi benliğini bulamamış bir Piyano öğretmeni ve öğrencisiyle yaşamayı arzuladığı mazoşist bir aşk hayatı. Azda olsa içinizi karartan bir film. Pekte sürükleyici bir film olmasada yine de izlenmeye değebilir.
Piyanist,positive,"Filmde genel olarak plan sekanslarına baglı,psikolojik kişilik analizleriyle,soguk uzak görsel ortamıyla,seyirciyi filmden uzaklastırmayı bile göze alan minimalist bir sinema oluşturmasıyla,enfes psikolojik alt metin okumalarıyla buz gibi soguk ve kolaylıkla teslim olmayan bir film.Annie Girardot ve Isabelle Huppertın anne kız rolünde oyunculugun ötesindeki filmin etkisini zirveye çıkaran performans sergiliyorlar.Kısacası Haneke seyircisini eglendirmeyi degil sarsmayı onların rahatını bozmaya calısıyor."
Piyanist,negative,çok sıkıcı bir film uyumamak için kendimi zor tuttum.tamam film arkasında usta bir yönetmen olduğunu hissettiriyor ama bu durağanlık nereye kadar.izlerken çok sıkıldım.filme 4 veriyorum ama bu puanda isabelle huppert’ın harika oyunculuğu için..
Piyanist,positive,"Isabelle huppert performansı en akılda kalıcı özellik bu film için.. filmin ilk 15 dakikası ve finali etkili.. bunun dışında ortalama bir film.. yönetmenin ""saklı"" filmi daha gerçekçi ve etkiliydi bence.. piyanist 7/10"
Piyanist,positive,Evet itiraf ediyorum daha önce bir Haneke filmi izlememiştim ve rahatsız edicilik konseptine aklımda hayat veremiyordum.Fakat piyanist filmiyle iliklerime kadar bunu yaşamış oldum Isabelle Huppert ve Benoit Magimel in nasıl Canneste büyük ödülleri aldığını duyunca acaba ne farklılıkları var diye düşünüyordum filmi izleyince filmlerde rastladığımız klişe tiplerden bammbaşka karakterler çizdiklerini iğrenerek alkışladım.Hakikaten bastırılmışlık duygusunu müthiş bir şekilde kotaran betimleyen hanekeyi tebrik etmemek içten bile değil.Erika başta olmak üzere iki  ana karakterin dışında başka karakterler fazla beyazperdede kalmamalarına rağmen kaldığı süre dahilinde iyi performanslar sergilediklerini görüyoruz.Bunda da bence yönetmenin başarı payı oldukça yüksek.Yapıtı güzel diyerek anlatmama rağmen herkese rahatlıkla tavsiye edebileceğim bir  düzeyde değil.Hiç beğenmeden çıkanlar da çoğunlukta olabilir.Fakat psikolojik tahlilleri bol filmlerden hoşlanıyorsanız ve rahatsız edilmek beni ırgalamaz diyorsanız gidin;beeğnirsinizBol sinemalı günler diliyorum***1/2 out of *****
Piyanist,positive,Bu film için bi kaç sözün gerekli olmayacağı kesin ama bir başyapıt diyerek noktayı koymak isterim...
Piyanist,positive,Şok edici bir M.Haneke filmi. Kesinlikle bu piyanistte nefret ve acıma besleyeceksiniz....
Piyanist,positive,"la pianiste izleyiciyi her açıdan zorlayan bir diğer haneke filmi. yönetmenin izleyicileri düşüncelerini ve yaşamlarını sorgulamaya teşvik eden tutumu bu filmde de göze çarpıyor. Isabelle Huppert ise başrol için daha iyi bir seçim yapılamazdı dedirtiyor. rolüyle son derece özdeşleşmiş, seyirciye en ufak bir yabancılık bile hissettirmiyor.yine de la pianiste’i izlemek pek kolay değil. aşırı derecede yavaş ilerleyen, merakı ve huzursuzluğu doruğa çıkartan sahneler, izlerken bir yandan da insanı düşünmeye ve sorgulamaya iten replikler... la pianiste’in izleyici için zor bir deneyim olmasının birincil sebeplerinden birisi de insanı kendi cinselliğini sorgulamaya mecbur bırakması. en gizli kalmış yönlerimizden birisi ile ilgili rahatsız edici gerçeklerle karşı karşıya kalmak filmi izlemeyi zaman zaman fazlasıyla zorlaştırabiliyor. özellikle haneke’ye alışık olmayan seyircinin filmi anlayarak izlemesi çok zor."
Piyanist,positive,"Isabelle Huppert rolün hakkını çok iyi vermiş,bir insanın psikolojik  durumunu ,karmaşık,çelişkili ruh halini  çok iyi işlemişler,ama belli bir anlaşılır bir mantık çerçevesinde akan filmleri sevenler için biraz sıkıcı olabilir,zevk meselesi diyelim..Ben biraz ikinci gruptanım,fakat bu filmin başarılı olduğu gerçeğini değiştirmez."
Piyanist,positive,Haneke rahatsız etmeye devam ediyor. Huppert süper oynadığı gibi bir kadın olarak da rahatlıkla son derece itici olabiliyor. Yönetmenin iyi işlerinden biri... (7/10)
Piyanist,positive,"haneke çift aynayla iş görüyor ve bize- size ense traşımızı gösteriyor. görememekten iyidir. ""size rahatsız seyirler"" :)"
Piyanist,positive,"Gerçekten çok sıra dışı ve cesur bir film. Haneke? yi kutluyorum böyle ilginç, sıra dışı ve cesur filmler yaptığı için. Filmde sadist ve mazoşist bir kadınla karşı karşıyayız. Kadının iç dünyasına girdikçe çeşitli cinsel fantasilere şahit oluyoruz. Mazoşist eğilimleri olan bir piyano öğretmeni ve öğrencisi arasındaki tuhaf ilişkiyi anlatan film, ayrıca içindeki duyguları dışa vuramayan cinsel hayatını bir düzene sokamamış, başarılı, disiplinli ve annesinden nefret eden bir kadının ilginç hikayesini anlatmış. Mutlaka izleyin hiç sıkılmadan izlenecek bir film. 10/9 "
Piyanist,positive,bastırılmış duygular ve insan psikolojisi üzerine sıradışı ve çarpıcı bir heneke başyapıtı...ısabelle huppert in perfomansına hayran kalmamak elde değil...10/9
Piyanist,negative,Ben bu filmi izliyemedim ama kaçırdığım için çok üzgünüm hanekenin hayranıyım ama bu filmi arıyorum bulamadım cd de yok dvd de yok nerden bulabilirim yazarmısınız?
Piyanist,positive,"Yönetmenin izlediğim 3 filmi sonrası edindiğim tecrübeyle beklenenin üzerinde bi rahatsız edicilik barındıran Piyanist filmi de yine görülmeye değer eserlerinden.Bu filmde arzunun doruğunda bir kadının yaşayamadıkları ve gerçekten çok seven bir erkeğin katlandıkları..müthiş bi film..ve filme dair birkaç çağrışım uyandıracak kelime:""empati"" ""gurur""  ""acı"" ""arzu""  ""psikanaliz""  ""sado-mazo"".."
Piyanist,negative,bence hanekenin kalitesine hiç mi hiç yakışmayan berbata yakın duran bir film olmuş.sıkıcılığı filmin büyük bir sorunu
Baskın,positive,uzun zamandır izlediğim en iyi aksiyon filmi konusu biraz basit ve yetersiz olsada filmin başından sonuna kadar iyi oyunculukla birlikte aksiyon ve heyecanın görsel şölenin tadına varacaksınız tavsiye ederim pişman olmazsınız özellikle Yayan Ruhian çok iyi oyunculuk sergilemiş iyi sehirler
Baskın,positive,Aksiyon hiç durmadan (1-2 dk. falan duruyor) devam ediyor. Film aslında beklediğimden çok daha değişik çıktı. İzlediğim en iyi aksiyon filmleri arasında. 4/5
Baskın,positive,"Açıkça söylüyorum; bu kadar iyi bir film beklemiyordum! ""Dövüş filmi"" türünde sinema tarihine geçmiş bir örnek olarak görüyorum. Ciddi anlamda sağlam sahneler, koreografiler var. Sinemasal anlamda diğer konular hakkında yorum yapmaya hiç gerek yok zaten. Tamamıyla koreografi gücüne yaslanıyor film ve sonuna kadar da başarılı oluyor. İkincisi de şu sıralar gösterimde ve üçüncüsü için de söz kesilmiş sanırım. Devam filmleri de aynı kaliteyi tutturmayı başarırsa harika bir üçleme ile karşılaşabiliriz."
Baskın,negative,bir filmde iyi dövüş sahnelerinin olması o filmi iyi yapmaya yetmediğinin göstergesidir bu yapım 5/10
Baskın,positive,"oyunculuklar biraz daha iyi olabilirdi.çok bağlayıcı, içine çeken aksiyonlardan"
Baskın,positive,Normalde vurdulu-kırdılı filmlerden pek hazetmem; ama bu bir başkaydı.İzlerken baya baya heyecanlandırdı. hayatımın sonuna kadar bana yetecek aksiyonu yaşattı diyebilirim.Aksiyon meraklılarının kaçırmaması gerekir.
Baskın,negative,Film bol aksiyon sahneli ama keşke aksiyon yeterli olsa bir film için kötü değil ama birşeyler eksik sadece güzel dövüş sahnelerini izlemekle yetiniyorsunuz...Konu içine almıyor.
Baskın,positive,"Baskın 2 'yi bu filmden daha önce izlediğim için , aksiyonu bol kan ve şiddetin gırla gideceği bir film olacağını önceden biliyordum. Bu tarz filmleri sevenler için kaçırılmaması gereken filmlerden. Benim tavsiye ettiğim filmlerden birisi daha. 9/10 hakeder. (706)"
Baskın,positive,Film tüm zamanların en yi dövüş filmi bu filmi izledikten sonra izlediğim dövüş filmlerinden zevk almamaya başladım...
Baskın,positive,"Bence senenin en bomba aksiyonu.Ilk dakikada baslayan tempo,film boyunca hiç düsmüyor ve dövüs sahnelerini inanilmaz yaratici.Ama keske bütün bunlar elle tutulur bir senaryo üstüne kurgulansaydı...7/10"
Baskın,negative,"Bu film o kadar gürültü kopardıki tabiki izleyememezlik yapamazdım. Büyük bir heyecanla izlemeye başladığım film bende ""Acaba doğru filmimi izliyorum"" duygusunu uyandırdı. Övüle övüle bitirilemeyen neredeyse bir başyapıt olduğu belirtilen film benim için ikinci sınıf bir dövüş filminden öteye gidemedi. Bir iki iyi çekilmiş dövüş sahnesi dışında son derece kasvetli ve sıkıcı bir film açıkçası."
Baskın,positive,Başından sonuna kadar kan dolu bir film. İzlenilebilir bir aksiyon.
Ejderha Dövmeli Kız,positive,kıtabını okudugumda bunun fılmını yapmalılar demıstım yaptılar ve cok saglam fılm olmus sıddetle tavsıye ederım pısman olursunuz
Ejderha Dövmeli Kız,positive,"Öyküyü mükemmel bir kurguyla dokuyan David Fincher; toplumsal yozlaşma, kadına uygulanan şiddet, Nazizm ve kuzey ülkelerindeki zengin egemenlik ve sapkınlıkları, kendi tarzıyla ortaya koymuş. “Seven” filmi ile alıştığımız karanlık hava, güçlü renkler, tamamlayıcı müzik, görüntü yönetimi oldukça etkileyici."
Ejderha Dövmeli Kız,positive,Fincer işinin hakkını yine vermiş. Orjinal uyarlamaya göre daha iyi bir film olmuş. Serinin severleri bu filmide sevecektir.
Ejderha Dövmeli Kız,positive,"Böyle birkaç hikayeden olusan ve gizemini sonuna kadar korumasi gereken filmleri kurgulamak kolay degil.Bu yönden basarili buldum,uzun olmasina ragmen hiç sikilmadan bitirdim.Rooney Mara zor bir rolün(olgunlasmis görünen ama McDonalds' çocuk menüsü yiyen,zeki ve asosyal bir karakter) üstesinden gelmis özellikle Noomi Rapace'in basarisinin yarattigi baskisiya ragmen.Daniel Craig her zamanki gibi vasat.Adam her filmde James Bond'u oynuyor.Sonuç olarak Ejderha Dövmeli Kiz bütün sahneleri için oldukça emek harcandigi belli olan fakat yer yer kliselere basvurmak zorunda kalmis,iyi bir film...7/10"
Ejderha Dövmeli Kız,positive,kitabı okumadım fakat filmde gördüğüm kadarıyla ciddi bir psikiyatrik soruna değiniyor.Rooney Mara oyunculuğu harika ve karakteri tamamlayan kostümler çok başarılı.
Ejderha Dövmeli Kız,positive,Uzun süresine rağmen sonuna kadar etkileyiciliğini ve gizemini kaybetmiyor kitabını falan okumadım ama film bu haliyle hoşuma gitti benim neticede 3 saatinizi ayırdığınız bir filmden güzel şeyler görmek istersiniz.Ama sonu daha farklı olabilirdi diye düşünüyorum ve olmalıydı da...8/10
Ejderha Dövmeli Kız,negative,Filmin isminden başlamak istiyorum. Kızın sırtında ejderha dövmesi var diye mi bu ismi düşündüler ? Çünkü film kız ağırlıklı ilerlemiyor. Cinayetleri çözmeye çalışan bir ikili var ortada. Filmin ana konusu ile kızın sırtındaki dövmenin bir alakası var mı ? Filmin başları çok sıkıcı. Hatta orta bölümleride sıkıcı. Ama sonunu merak ettirmesi sayesinde biraz izletiyor kendisini. Sıradan bir polisiye filmi. Sonu biraz tuhaf bitiyor. Fakat onuda çok basitçe anlatmış. Puanını hakettiğini hiç düşünmüyorum.
Ejderha Dövmeli Kız,positive,"film biter, yazilar akar, isiklar yanar ve arka siralardan gelen ve bizi güldüren cümle gelir. ""eeee kizi kim öldürmüs? katil kim?"" :) 
film güzel. ama filmin can alici tüm noktalarini sürekli  tahmin eden ve yanilmayan sevgilimin uygun gördügü son çok daha güzel ve etkileyiciydi. ilk yari gereginden fazla uzun tutulmus ama sabirli olmak lazim. izleyin."
Ejderha Dövmeli Kız,positive,"Cok iyi film tempo yuksek, hic sikmiyor ve surukluyor. daha onceki ilk trilogy i seyrettigim icin olaya girmem daha cabuk oldu tabi. daniel craig tahminimin aksine role yakismis daha cok kafamda aksiyon adami imaji oldugu icin.. kiz cok iyi ve ayrica cok guzel film ilerledikce guzelllesiyor. orjinal isvec yapimi da cok iyiydi ondan daha iyi digil ama basabas. orjinalinde daha cok Isvec i hissettiriyodu dogal olarak."
